person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Zeno Ionescu,zenoionescu,zenoionescu@kappa.ro,8450123206135,1929-03-05,"Bulevardul Caius Pop Nr. 46, Tasnad, 572967",0737 129 079,12:d7:83:0f:4a:9d,167.245.17.17,RO70OOYK0894311919445218,2024-10-28 07:32:08,11742,77,255,1467079
Ramona Tomescu,ramonatomescu,ramonatomescu@email.ro,1890913317277,2022-11-21,"Bulevardul Pop Nr. 86 Bl. 12  Sc. 20 Ap. 608, Oravita, 933307",0260 287 351,47:8d:82:f1:97:33,204.3.129.183,RO51GESN6130418740061782,2024-09-09 16:02:57,22228,530,625,1288004
Vasilica Tabacu,vasilicatabacu,vasilicatabacu@kappa.ro,8760217326351,2005-10-15,"Soseaua Suciu, Siria, 944915",0240 179 931,a7:5f:ee:3f:2b:f5,25.185.233.53,RO47AFIU2791657434685470,2024-04-24 12:38:36,5346,6,287,534191
Bogdana Dobre,bogdanadobre,bogdanadobre@zzup.ro,7251019154057,1948-04-05,"Drumul Ardelean, Tuzla, 161062",0763 283 531,ea:56:7a:d3:43:6a,21.199.255.226,RO61LGGG2674359034113820,2024-06-14 21:52:52,26148,251,63,1140070
Ilinca Barbu,ilincabarbu,ilincabarbu@zzup.ro,5531219248912,1994-07-02,"Strada Dima, Buzau, 280780",0722 720 203,67:55:64:45:88:02,53.108.252.29,RO91BNHU4125939028839313,2024-10-26 23:35:18,19836,742,148,1753427
Brândușa Pop,brândușapop,brândușapop@gmail.com,4890510080522,1951-06-19,"Drumul Toma, Baia Sprie, 524619",0770 969 297,70:67:f2:cb:d6:79,58.115.188.31,RO38GBAK1833205773863053,2025-01-14 12:23:53,12175,237,405,73019
Gică Manole,gicămanole,gicămanole@email.ro,4620614370902,1931-09-04,"Aleea Popa, Fetesti, 747510",0724 696 766,7c:81:fa:a4:10:25,184.148.43.167,RO40HTKP9887686296823000,2024-12-19 17:25:09,23694,771,49,271856
Zeno Stancu,zenostancu,zenostancu@post.ro,1380607193804,2008-08-25,"Soseaua Ababei Nr. 71 Bl. 96  Sc. 79 Ap. 214, Resita, 589762",0243 696 662,a2:33:31:f8:14:46,73.83.126.98,RO07UABX0833913902861701,2025-04-14 09:54:22,31334,958,776,419108
Sofia Manole,sofiamanole,sofiamanole@141.ro,3010502212024,2020-07-05,"Drumul Stancu Nr. 60, Mihail Kogalniceanu, 408141",0263 460 492,f5:16:1e:24:ff:37,153.117.190.240,RO52XMMZ0393963542936096,2025-03-03 06:12:08,16306,763,307,339892
Sabin Dumitrescu,sabindumitrescu,sabindumitrescu@gmail.com,1500818317223,1926-06-25,"Soseaua Stoica Nr. 838 Bl. 60  Sc. 96 Ap. 789, Sangeorgiu de Mures, 942699",0730 569 801,e3:f6:ac:11:fe:eb,169.166.227.71,RO90BCNN2116669910673068,2025-02-20 13:23:14,28287,658,406,1649501
Livia Dochioiu,liviadochioiu,liviadochioiu@email.ro,8180802421946,1951-09-27,"Soseaua Tabacu Nr. 55, Carei, 692421",0234 513 065,56:78:b0:15:6c:97,212.13.161.93,RO26BOGX8462181410973959,2025-02-24 13:55:49,2405,261,504,47615
Florea Tabacu,floreatabacu,floreatabacu@email.ro,2401227377662,2013-07-29,"Soseaua Lascăr Aanei Nr. 176, Lunca Cetatuii, 448710",0754 808 648,1e:89:dc:01:2a:5e,36.209.102.150,RO64RDFO6242365303709769,2024-11-30 01:23:52,9043,791,522,277763
Mitică Popescu,miticăpopescu,miticăpopescu@acasa.ro,1580107379142,1986-02-03,"Intrarea Georgescu Nr. 971 Bl. 87  Sc. 39 Ap. 317, Cernavoda, 323270",0749 299 056,59:73:ea:45:b3:a8,8.206.168.233,RO02FXWP1047143867516833,2024-04-29 03:27:20,23953,670,238,1344833
Augustin Ioniță,augustinioniță,augustinioniță@zzup.ro,4311220268011,1955-03-31,"Bulevardul Tabacu, Ruscova, 596050",0254 868 635,f5:8e:e0:fa:df:ca,168.127.241.77,RO68WDAN8533084217901024,2024-11-15 22:15:56,28651,970,719,1196546
Adina Dinu,adinadinu,adinadinu@kappa.ro,1800314526279,1975-07-27,"Intrarea Iurie Pop Nr. 281, Mihail Kogalniceanu, 315159",0769 011 441,e2:ee:a8:f8:ad:26,9.29.88.163,RO96LHTQ2283845883577413,2025-03-07 01:56:26,18445,833,630,92252
Romulus Florea,romulusflorea,romulusflorea@gmail.com,8540515149551,1984-07-23,"Bulevardul Toma Nr. 39, Targu Lapus, 373247",0734 525 423,65:02:d5:64:43:0f,177.82.193.43,RO77MCNF3484371673287198,2024-12-01 11:09:55,30464,254,240,112232
Dorina Stan,dorinastan,dorinastan@kappa.ro,2121111170945,1943-03-19,"Soseaua Amalia Florea Nr. 94, Homocea, 930931",0754 520 986,32:1e:39:b3:14:1b,5.49.95.15,RO43UTSZ6728434031730055,2024-12-22 05:57:14,12428,641,101,171391
Zoe Dumitrescu,zoedumitrescu,zoedumitrescu@zzup.ro,6341125269976,1988-01-20,"Drumul Stan Nr. 18 Bl. 63  Sc. 19 Ap. 766, Vaslui, 354709",0762 244 697,2e:37:4c:99:55:26,118.84.206.85,RO35OUNM9307854282572693,2024-07-02 03:59:44,3963,640,131,281447
Nicu Tabacu,nicutabacu,nicutabacu@kappa.ro,1020912376817,1953-11-03,"Soseaua Eusebia Dinu Nr. 287, Valea lui Mihai, 354788",0762 144 772,01:87:08:a7:7b:8d,129.91.209.203,RO68ISHU3844620039463855,2025-01-12 16:06:26,27813,567,272,1721068
Valentina Manole,valentinamanole,valentinamanole@gmail.com,4911009223040,1981-09-05,"Intrarea Tudor Nr. 452 Bl. 58  Sc. 52 Ap. 817, Calarasi, 978624",0253 319 728,a5:5c:79:7a:6d:1e,106.131.208.204,RO12XFXB1582699108820995,2024-12-14 23:25:44,30409,738,354,1069227
Aurelian Tomescu,aureliantomescu,aureliantomescu@141.ro,3380521189001,1984-01-19,"Soseaua Tomescu Nr. 15, Berceni, 748434",0739 837 662,9f:35:92:80:13:75,93.240.229.137,RO12DXHL5987863710436218,2024-05-23 04:06:35,29835,997,375,1846752
Filip Pușcașu,filippușcașu,filippușcașu@acasa.ro,8140829412729,1959-08-05,"Bulevardul Anuța Stănescu Nr. 99, Busteni, 195840",0759 663 210,85:86:77:7f:0b:42,219.81.125.135,RO10XVUD9329094023351246,2024-06-11 16:22:08,23448,171,133,88351
Emanoil Oprea,emanoiloprea,emanoiloprea@acasa.ro,5581221232409,1995-04-15,"Soseaua Ene Nr. 74 Bl. 56  Sc. 68 Ap. 377, Rasnov, 895829",0233 625 029,80:c6:f9:7d:55:d6,18.121.32.15,RO29LSXW5922991768332169,2024-11-09 23:26:54,26845,301,229,451488
Anton Nistor,antonnistor,antonnistor@141.ro,3950506437327,1952-08-09,"Aleea Stănescu Nr. 310 Bl. 94  Sc. 55 Ap. 403, Toplita, 947413",0786 872 445,7d:57:75:f9:b7:6f,196.13.189.201,RO29QMCV6969106943229537,2025-01-14 09:32:08,15361,550,723,650080
Lorin Mocanu,lorinmocanu,lorinmocanu@zzup.ro,3730408444081,1924-11-06,"Intrarea Stoica Nr. 99 Bl. 20  Sc. 72 Ap. 267, Suceava, 177544",0244 171 935,c0:bf:59:b0:3a:dc,157.95.76.98,RO18KHQG8371657793615115,2024-11-03 02:30:50,35262,713,52,1095669
Dariana Florea,darianaflorea,darianaflorea@141.ro,8851020352926,1978-12-07,"Soseaua Haralambie Florea, Lipova, 689788",0239 577 587,2c:e6:64:74:4a:61,56.76.161.245,RO38JYOT3864293920262201,2025-01-10 12:19:49,1191,636,680,1861718
Anabela Ardelean,anabelaardelean,anabelaardelean@141.ro,8970602380404,1955-05-01,"Aleea Tabacu Nr. 227, Straja, 236926",0753 705 666,d1:1e:4b:e2:f2:8b,140.150.169.216,RO33NZVT9931990667487194,2024-09-12 09:48:10,17600,679,564,1082572
Alexandra Tabacu,alexandratabacu,alexandratabacu@acasa.ro,5720517512920,2024-09-13,"Strada Suciu Nr. 900 Bl. 72  Sc. 97 Ap. 529, Cumpana, 131248",0749 715 802,f8:06:b2:e5:31:71,32.20.224.36,RO98EPGY8400270562201056,2024-09-22 08:37:44,9336,162,418,912048
Mălina Mazilescu,mălinamazilescu,mălinamazilescu@zzup.ro,2010820087871,1934-05-18,"Strada Matei Popa, Motatei, 643989",0737 910 707,2e:df:8f:97:5d:8a,149.41.168.81,RO79HBBW4928935401413250,2024-08-01 06:47:15,31968,971,318,510431
Măriuca Nistor,măriucanistor,măriucanistor@email.ro,1351203317555,1986-03-09,"Strada Nistor Nr. 238, Otelu Rosu, 135563",0765 644 956,8f:24:26:72:b8:3e,48.2.85.165,RO14CSZZ9142140606610359,2025-02-28 19:10:44,6560,296,463,510619
Octav Stan,octavstan,octavstan@email.ro,1450407026059,2008-03-21,"Soseaua Radu Marin Nr. 330, Salonta, 930883",0269 068 748,ef:3d:6b:d2:8a:7b,162.167.149.0,RO17XZVC5046572526825051,2024-07-01 14:45:37,33760,845,475,18693
Georgeta Georgescu,georgetageorgescu,georgetageorgescu@acasa.ro,7470926529704,1937-05-02,"Bulevardul Voinea, Petrosani, 857243",0721 140 518,4f:fc:18:61:d0:3b,95.180.74.28,RO58OVZK9275141821043522,2025-02-28 04:54:28,29939,825,434,1381959
Tatiana Georgescu,tatianageorgescu,tatianageorgescu@zzup.ro,3411113388768,1980-12-23,"Drumul Diaconu, Targu Ocna, 303308",0751 415 281,0d:16:0a:3f:6f:55,211.155.213.127,RO21QWVF8328400067209557,2024-09-13 07:48:29,24643,297,194,1483709
Nidia Cristea,nidiacristea,nidiacristea@acasa.ro,8890513128494,1978-09-13,"Intrarea Ioniță, Turda, 443964",0243 254 733,0a:88:90:0f:7f:9f,34.70.171.233,RO40MDNB6378467215712325,2024-05-28 06:51:16,9893,545,379,584713
Ilona Dinu,ilonadinu,ilonadinu@gmail.com,6171024074372,1945-06-09,"Soseaua Stoica Nr. 26 Bl. 60  Sc. 29 Ap. 425, Corund, 117955",0258 547 211,3e:cb:e0:42:7f:ce,57.151.141.193,RO87QTIC4092287711241151,2024-08-10 17:54:30,25109,784,694,339660
Grațian Ene,grațianene,grațianene@acasa.ro,8660815343033,1999-07-15,"Aleea Preda Nr. 32, Baraolt, 723631",0267 154 289,4f:e9:b7:07:fc:ca,167.28.227.38,RO34ODCO2990025231364410,2025-03-03 22:26:03,4715,15,78,1411099
Codin Preda,codinpreda,codinpreda@email.ro,7750314135319,1981-03-13,"Strada Marin, Odobesti, 488663",0237 523 970,e2:d5:76:fd:d4:a2,105.252.205.155,RO37IYGX8976928773328890,2024-08-16 19:17:39,16641,270,484,52937
Petruț Eftimie,petruțeftimie,petruțeftimie@zzup.ro,2791214347061,1975-01-06,"Soseaua Ionescu Nr. 437, Pancota, 193154",0767 165 629,02:b1:55:7a:a0:55,208.225.208.84,RO03YFQA4662661859910441,2024-08-29 08:58:22,10524,956,796,518419
Viviana Gheorghiu,vivianagheorghiu,vivianagheorghiu@email.ro,7550913231275,1934-07-30,"Soseaua Iulian Nemeș Nr. 751, Drobeta-Turnu Severin, 106515",0751 897 993,6f:a0:17:7b:7f:01,152.150.205.119,RO96ITYX6590433441777041,2024-07-08 15:24:21,174,725,584,528667
Olimpia Marin,olimpiamarin,olimpiamarin@zzup.ro,6630816184101,1978-02-26,"Soseaua Bartolomeu Nistor Nr. 937 Bl. 12  Sc. 57 Ap. 242, Cugir, 844760",0756 474 552,4f:c4:af:c4:0e:c8,62.204.141.11,RO30TQJC0902510948351764,2025-03-14 12:55:08,30430,316,311,872074
Leana Eftimie,leanaeftimie,leanaeftimie@141.ro,4981018448457,1947-10-27,"Soseaua Florea, Strehaia, 547040",0252 625 573,67:9d:0b:72:0d:4b,15.168.8.106,RO49RHWY6165937827324497,2024-10-14 06:14:38,5279,562,631,352255
Stan Marin,stanmarin,stanmarin@zzup.ro,6430320141164,2023-11-07,"Strada Tudor Ionescu Nr. 797 Bl. 36  Sc. 74 Ap. 490, Viseu de Sus, 786084",0753 119 380,33:35:e5:96:c0:13,188.148.138.247,RO64OODA6374133320962534,2025-04-03 13:40:19,8477,836,54,1518252
Octav Pușcașu,octavpușcașu,octavpușcașu@141.ro,2921205467565,1953-02-15,"Bulevardul Lioara Tudor Nr. 57, Cajvana, 135049",0239 248 352,33:41:57:11:76:13,31.200.120.13,RO84NVHC6511984229834470,2024-04-25 02:43:35,24939,742,512,1225726
Liviu Cristea,liviucristea,liviucristea@gmail.com,1811107044011,1979-02-07,"Intrarea Dinu, Mihail Kogalniceanu, 830914",0757 137 034,f1:92:49:15:ba:9f,6.83.247.63,RO98WZQE3704774551333215,2024-06-20 16:30:21,28764,703,528,190066
Marinela Manole,marinelamanole,marinelamanole@email.ro,6250805028461,1932-12-16,"Bulevardul Dumitrescu Nr. 64 Bl. 12  Sc. 68 Ap. 986, Campina, 232113",0735 822 581,55:a8:5c:99:97:a1,218.23.144.46,RO64DBBG2379610565586611,2025-01-19 16:28:00,33047,941,658,1678746
Giorgian Florea,giorgianflorea,giorgianflorea@kappa.ro,7690519095851,1937-09-28,"Strada Pușcașu Nr. 14, Giroc, 595742",0785 942 049,0f:83:0e:51:b0:da,177.240.31.175,RO35KGVQ8437452795708807,2025-03-17 09:39:01,24205,831,382,1863402
Minodora Diaconescu,minodoradiaconescu,minodoradiaconescu@kappa.ro,7690903353466,1925-12-02,"Soseaua Iulia Stancu, Feldru, 612226",0738 800 755,aa:b9:e8:da:c6:fa,17.180.159.73,RO71EHLV4433925798231216,2024-12-13 21:20:57,33241,446,622,1812305
Iosif Nemeș,iosifnemeș,iosifnemeș@141.ro,1770305137518,1955-11-29,"Intrarea Pușcașu Nr. 606 Bl. 12  Sc. 93 Ap. 286, Oltenita, 359873",0746 841 213,dc:92:a9:44:8d:f4,125.115.187.31,RO02AMYL0220304902966564,2025-01-02 03:06:54,29877,66,443,43990
Alis Tudor,alistudor,alistudor@acasa.ro,8510115095352,1998-01-17,"Strada Dorli Stancu, Dancu, 234412",0745 574 703,77:6c:89:db:de:09,104.191.17.18,RO18EVQF0305030455579539,2025-04-01 01:14:38,20787,835,182,1816221
Andreea Dochioiu,andreeadochioiu,andreeadochioiu@post.ro,6140804221841,1985-09-13,"Strada Mocanu Nr. 372, Cajvana, 806501",0739 992 218,76:d1:94:83:5f:a4,38.158.186.200,RO77XXGV8618612862713424,2024-09-20 13:05:01,27019,325,233,1364412
Flavia Oprea,flaviaoprea,flaviaoprea@zzup.ro,4481120280343,1969-09-26,"Soseaua Alice Ababei Nr. 85, Dumbravita, 877330",0721 956 402,8a:87:8e:0a:35:b6,9.75.23.204,RO80HJKT1439242157145213,2024-10-09 11:52:43,15867,659,592,1433798
Marta Albu,martaalbu,martaalbu@zzup.ro,2830503377291,2023-12-29,"Intrarea Pop, Blaj, 119748",0261 147 712,32:eb:d0:51:d8:63,178.169.203.189,RO53TEYS3995122803577367,2024-04-26 00:13:15,6640,921,14,488347
Despina Dobre,despinadobre,despinadobre@acasa.ro,6630810342515,1966-07-20,"Soseaua Voinea Nr. 531, Odorheiu Secuiesc, 798906",0231 172 819,ed:c3:58:7c:db:bd,219.29.254.245,RO66DILG8686262809388364,2025-02-08 17:06:34,15578,121,344,1628099
Elodia Albu,elodiaalbu,elodiaalbu@acasa.ro,2071015319439,1982-02-09,"Aleea Beatrice Florea Nr. 487 Bl. 93  Sc. 77 Ap. 493, Targoviste, 468787",0720 433 837,dc:7f:c1:44:6d:50,198.126.114.60,RO22NFOI7568740876571588,2024-06-11 07:26:45,20304,218,170,266120
Timotei Niță,timoteiniță,timoteiniță@email.ro,7450401098541,2001-02-27,"Intrarea Aanei Nr. 62 Bl. 38  Sc. 15 Ap. 398, Baicoi, 699148",0242 363 580,fa:f3:5b:4a:e3:27,131.69.114.206,RO05LRRF9479191877805737,2024-09-20 12:04:33,22428,300,554,932846
Ecaterina Florea,ecaterinaflorea,ecaterinaflorea@141.ro,7410416242056,1959-06-17,"Soseaua Tomescu Nr. 83, Rosiori de Vede, 940581",0239 537 467,41:1c:e5:36:b7:df,170.58.31.30,RO75ONFK2485565659728700,2024-05-05 20:00:29,26710,119,468,760942
Nicuță Tabacu,nicuțătabacu,nicuțătabacu@kappa.ro,6160904213141,2008-06-17,"Drumul Eftimie Nr. 21, Oituz, 285498",0232 265 042,7f:fa:7a:80:94:f5,210.26.49.130,RO78SQWC0431041691579048,2024-06-21 02:02:05,11755,38,468,689905
Timea Stan,timeastan,timeastan@post.ro,1330621296121,1959-06-22,"Strada Albu Nr. 610, Cisnadie, 761091",0243 977 651,26:d6:35:1b:ff:a8,162.71.242.139,RO87XHOD9837736827140472,2024-12-13 04:54:43,984,989,39,1985277
Stana Nistor,stananistor,stananistor@email.ro,6420602393777,1944-05-25,"Drumul Steluța Ardelean, Focsani, 482348",0722 222 289,cd:17:2f:90:24:db,191.26.213.220,RO39XXAI5062745142696997,2024-05-28 07:27:16,10924,119,799,882085
Ivona Popescu,ivonapopescu,ivonapopescu@acasa.ro,8140531298301,1981-02-24,"Soseaua Mihnea Voinea Nr. 397, Moinesti, 371360",0250 563 380,5d:6d:ae:47:52:08,53.36.226.125,RO43MTCC4910256827211530,2024-08-26 07:07:00,6623,648,3,1771812
Francesca Stoica,francescastoica,francescastoica@acasa.ro,7570828405458,1962-06-15,"Intrarea Ene, Rasnov Romacril, 534593",0263 828 128,24:da:3c:57:5e:a2,175.94.140.79,RO57VJIS3364273950374450,2025-04-08 18:12:43,24788,978,485,744846
Celia Barbu,celiabarbu,celiabarbu@141.ro,6561029063622,1936-05-20,"Bulevardul Manole, Sangeorgiu de Mures, 985229",0257 709 086,e1:28:47:03:f5:16,195.85.184.110,RO25KEQE0475085833015141,2024-10-12 13:06:36,22624,727,625,1435976
Lioara Pop,lioarapop,lioarapop@post.ro,3001128209439,1986-06-08,"Bulevardul Diaconescu, Poiana Mare, 922112",0762 541 649,3b:e7:c1:82:52:51,158.60.252.179,RO79LCFW9247606729590399,2024-08-10 00:58:10,16191,613,713,742949
Claudia Dochioiu,claudiadochioiu,claudiadochioiu@email.ro,1740823071262,1983-08-23,"Soseaua Toma Nr. 56, Resita, 583218",0768 553 843,48:0f:f7:fc:97:0b,197.70.143.196,RO03OGDR3200057853887149,2025-01-30 12:17:20,4731,403,793,438520
Aureliana Stănescu,aurelianastănescu,aurelianastănescu@acasa.ro,8300712046123,1956-07-24,"Drumul Ababei Nr. 21 Bl. 98  Sc. 75 Ap. 773, Gugesti, 879145",0259 301 149,db:8d:e1:ad:c1:6b,20.19.180.10,RO27NSBV1062371765956266,2024-07-10 12:01:13,17912,17,32,315640
Casandra Stănescu,casandrastănescu,casandrastănescu@email.ro,4230818327926,1991-06-20,"Strada Amalia Marin Nr. 222 Bl. 69  Sc. 61 Ap. 264, Falticeni, 689641",0757 787 273,11:58:3b:76:ed:2e,97.83.179.53,RO51KMSC3838838319104403,2024-04-27 13:58:22,28778,720,548,1509514
Panait Aanei,panaitaanei,panaitaanei@kappa.ro,6700416031921,2007-08-16,"Drumul Gicu Voinea Nr. 64, Peris, 224135",0235 952 427,13:4b:a6:fa:7d:11,129.26.144.232,RO82OVUA1649856626394382,2024-07-29 23:21:00,20193,691,744,1929339
Ducu Albu,ducualbu,ducualbu@email.ro,5530211141832,2002-03-08,"Drumul Silviana Ababei Nr. 57 Bl. 37  Sc. 60 Ap. 242, Fetesti-Gara, 458933",0721 307 682,47:d6:18:3e:62:8a,178.179.249.54,RO69OYRH4988304186748360,2024-06-13 00:45:55,3101,688,691,374927
Aurelia Stoica,aureliastoica,aureliastoica@post.ro,4460716453069,1935-11-18,"Aleea Ababei, Petrila, 879742",0250 631 627,8d:9b:14:11:1b:65,80.22.45.27,RO59JCXN8218379730148968,2025-01-14 08:50:13,11269,330,293,953488
Simona Pop,simonapop,simonapop@email.ro,3680315070491,1993-04-27,"Intrarea Ducu Toma, Tomesti, 806068",0752 266 840,42:9d:43:9e:e3:67,2.74.196.31,RO76LPOZ3614514912099241,2024-09-17 08:08:40,16585,758,689,1063085
Romeo Pușcașu,romeopușcașu,romeopușcașu@zzup.ro,2380518406601,1933-04-13,"Aleea Pușcașu Nr. 466 Bl. 79  Sc. 74 Ap. 558, Falticeni, 901271",0247 644 373,ec:cb:48:a3:fa:b6,24.241.191.184,RO81ZQHM7578571012299612,2024-08-05 12:30:07,27251,957,468,154776
Dalia Ardelean,daliaardelean,daliaardelean@kappa.ro,2350226374641,1972-09-15,"Soseaua Dochioiu Nr. 32, Techirghiol, 863819",0250 593 117,d4:46:fb:7a:5b:59,211.157.148.89,RO81BUWB9558730684733982,2025-01-01 00:45:57,5932,730,733,814533
Rebeca Stan,rebecastan,rebecastan@acasa.ro,6700904329081,1960-10-02,"Strada Eftimie Nr. 11, Lumina, 588275",0742 088 881,64:c1:2f:b9:cc:ea,216.118.124.117,RO15ODVE9363043114717072,2024-08-27 21:50:01,19484,279,402,1910562
Marina Tomescu,marinatomescu,marinatomescu@gmail.com,4650427452317,1974-03-06,"Bulevardul Nistor, Ploiesti, 745834",0755 240 825,d5:bf:5c:01:41:18,198.117.132.239,RO95QIVH4659973358885251,2025-03-26 23:36:28,5295,592,473,1322482
Petrică Dumitrescu,petricădumitrescu,petricădumitrescu@141.ro,1340223237733,1933-08-29,"Aleea Preda Nr. 55 Bl. 35  Sc. 90 Ap. 810, Vicovu de Jos, 451955",0738 329 983,c4:53:98:24:ca:ee,74.232.55.96,RO77BKYX4031668735030332,2024-08-15 03:11:14,26154,290,204,1132198
Eduard Ene,eduardene,eduardene@zzup.ro,5010105294631,1952-06-28,"Aleea Alberta Stancu Nr. 971 Bl. 54  Sc. 31 Ap. 468, Boldesti-Scaeni, 386303",0269 514 666,88:75:8d:92:19:5e,112.211.215.195,RO69LWFO3063379059400047,2024-05-06 07:14:49,5449,716,527,1329601
Hortensia Tomescu,hortensiatomescu,hortensiatomescu@email.ro,2610305357913,1935-08-01,"Aleea Sabrina Cristea Nr. 21, Cajvana, 257268",0771 031 093,33:5c:4a:be:bd:5f,8.222.226.28,RO26CZWT4585081847649417,2024-08-14 20:24:29,5868,711,709,80879
Venera Dumitrescu,veneradumitrescu,veneradumitrescu@acasa.ro,7501202217278,1993-04-14,"Drumul Anica Suciu, Miercurea-Ciuc, 513132",0754 011 643,40:fc:2c:cd:65:30,42.249.200.162,RO48QUMW5332517927152213,2024-08-03 18:31:42,32062,286,337,1985675
Dragoș Tomescu,dragoștomescu,dragoștomescu@141.ro,6520931078584,1910-08-24,"Drumul Stancu, Toflea, 163596",0767 449 167,78:9b:64:6c:51:d7,145.38.132.51,RO39CVDI3016005551507686,2024-07-31 13:31:14,18609,138,180,816806
Manuela Mazilescu,manuelamazilescu,manuelamazilescu@post.ro,2960913323043,1917-01-12,"Intrarea Zenovia Aanei Nr. 95 Bl. 22  Sc. 49 Ap. 309, Curtea de Arges, 519008",0252 156 107,b9:83:64:e8:98:51,146.65.150.93,RO11WEVV4901987460417329,2024-09-05 15:55:42,4513,250,348,1793024
Marioara Ioniță,marioaraioniță,marioaraioniță@gmail.com,1060605426705,1956-08-11,"Aleea Suciu, Craiova, 843138",0244 106 964,23:df:86:53:1a:fb,165.26.100.71,RO79NVEL3224474557212576,2024-11-11 23:02:32,22305,35,688,464180
Filofteia Pop,filofteiapop,filofteiapop@gmail.com,2830827396201,1986-06-17,"Intrarea Teea Pop Nr. 94 Bl. 83  Sc. 74 Ap. 649, Sacueni, 112054",0724 799 672,28:ad:d9:20:fc:9e,54.220.78.38,RO40HLEJ9445644959923237,2025-01-09 05:48:38,9750,45,280,758759
Aureliana Niță,aureliananiță,aureliananiță@zzup.ro,5061211329149,2007-01-09,"Soseaua Tomescu Nr. 11, Ramnicu Sarat, 965572",0785 262 719,26:63:ee:be:5f:3c,99.37.164.205,RO08IZGA1621352568508585,2024-05-12 21:55:50,25334,360,634,1842987
Sanda Dochioiu,sandadochioiu,sandadochioiu@141.ro,1811012106877,1952-07-23,"Drumul Voinea, Sandominic, 670563",0771 232 527,68:b2:eb:da:50:60,151.112.138.191,RO94WVWX7124974046918870,2024-10-13 03:42:25,8739,257,424,1063738
Marcu Mocanu,marcumocanu,marcumocanu@post.ro,6260726300894,2021-10-29,"Intrarea Nistor Nr. 26, Sighetu Marmatiei, 427106",0746 487 454,62:b2:9b:79:cf:b8,19.150.28.216,RO49SZSF0109627606528278,2025-01-06 20:31:17,30573,638,164,355664
Leontina Nistor,leontinanistor,leontinanistor@post.ro,8400216113752,1916-03-11,"Strada Tabacu, Victoria, 335066",0249 466 980,5f:91:f9:9e:3c:99,32.200.219.253,RO68PHEF1893038373881199,2024-06-08 23:26:06,15927,209,186,1823543
Claudia Toma,claudiatoma,claudiatoma@email.ro,1500624019441,1998-12-24,"Strada Voinea, Berceni, 712518",0785 495 692,37:ae:e4:23:9a:13,105.204.88.239,RO38NECR9494255744135185,2024-07-14 02:06:48,20726,597,656,389408
Dalia Ionescu,daliaionescu,daliaionescu@post.ro,2500523315177,2015-10-23,"Bulevardul Stancu Niță Nr. 92 Bl. 33  Sc. 46 Ap. 951, Paunesti, 796165",0721 442 735,e0:50:f7:cb:d8:bf,114.199.31.5,RO49KLQV2104613858919442,2025-01-01 07:32:12,28222,318,246,410507
Vanesa Dumitrescu,vanesadumitrescu,vanesadumitrescu@acasa.ro,7390128086319,1965-10-02,"Soseaua Anișoara Niță Nr. 579 Bl. 87  Sc. 44 Ap. 639, Mizil, 552332",0231 492 092,3b:87:23:cd:16:76,65.119.110.30,RO02MHYJ9488281811420262,2024-10-30 14:14:17,31391,368,290,318815
Lăcrămioara Cristea,lăcrămioaracristea,lăcrămioaracristea@kappa.ro,6260103398586,1930-09-23,"Strada Georgescu Nr. 20, Targoviste, 669567",0725 329 872,0b:67:54:39:49:38,148.80.153.193,RO07MMRR2132816796838528,2024-07-21 01:16:07,16681,842,94,1098551
Gelu Barbu,gelubarbu,gelubarbu@zzup.ro,6170123050178,1987-12-14,"Bulevardul Preda Nr. 395, Greci, 970478",0784 226 142,82:d6:78:6b:48:52,221.126.15.39,RO28USMN0236110158257405,2024-08-19 17:07:33,4349,191,737,1787726
Emilia Dumitrescu,emiliadumitrescu,emiliadumitrescu@acasa.ro,8430421253549,1912-07-14,"Drumul Florea Nr. 138, Caracal, 436338",0259 595 255,3b:cd:e3:6a:66:e8,213.23.182.65,RO03MBGQ6344490292631838,2025-01-26 23:25:13,26344,151,13,1885153
Letiția Dima,letițiadima,letițiadima@gmail.com,2870419272334,1921-04-24,"Intrarea Vlaicu Mocanu Nr. 92, Deta, 661785",0754 670 678,55:d8:3e:ee:16:53,69.27.42.15,RO20GAPM3638659188645224,2024-09-20 07:28:23,14278,796,195,1214667
Gregorian Stănescu,gregorianstănescu,gregorianstănescu@gmail.com,4780825521027,1991-12-19,"Bulevardul Crin Nemeș, Braila, 248240",0746 388 522,8a:77:75:f1:33:7f,112.254.123.77,RO43VOJQ9748597622900113,2024-08-12 08:38:15,16205,718,73,232606
Mădălin Barbu,mădălinbarbu,mădălinbarbu@kappa.ro,2360702468499,1942-11-17,"Strada Dobre, Pucioasa, 172355",0711 588 539,c5:e7:05:58:f1:e7,194.196.38.152,RO79LKLT4161857426383828,2024-10-07 09:17:10,30312,589,769,1963892
